date,url,year,house
1995-06-26,,1995,hofreps
1995-06-27,,1995,hofreps
1995-06-28,,1995,hofreps
1995-06-29,,1995,hofreps
1995-06-30,,1995,hofreps
1995-08-22,,1995,hofreps
1995-08-23,,1995,hofreps
1995-08-24,,1995,hofreps
1995-08-28,,1995,hofreps
1995-08-29,,1995,hofreps
1995-08-30,,1995,hofreps
1995-08-31,,1995,hofreps
1995-09-18,,1995,hofreps
1995-09-19,,1995,hofreps
1995-09-20,,1995,hofreps
1995-09-21,,1995,hofreps
1995-09-25,,1995,hofreps
1995-09-26,,1995,hofreps
1995-09-27,,1995,hofreps
1995-09-28,,1995,hofreps
1995-10-16,,1995,hofreps
1995-10-17,,1995,hofreps
1995-10-18,,1995,hofreps
1995-10-19,,1995,hofreps
1995-10-23,,1995,hofreps
1995-10-24,,1995,hofreps
1995-10-25,,1995,hofreps
1995-10-26,,1995,hofreps
1995-11-20,,1995,hofreps
1995-11-21,,1995,hofreps
1995-11-22,,1995,hofreps
1995-11-23,,1995,hofreps
1995-11-27,,1995,hofreps
1995-11-28,,1995,hofreps
1995-11-29,,1995,hofreps
1995-11-30,,1995,hofreps
1995-12-01,,1995,hofreps
1996-04-30,,1996,hofreps
1996-05-01,,1996,hofreps
1996-05-02,,1996,hofreps
1996-05-06,,1996,hofreps
1996-05-07,,1996,hofreps
1996-05-08,,1996,hofreps
1996-05-09,,1996,hofreps
1996-05-20,,1996,hofreps
1996-05-21,,1996,hofreps
1996-05-22,,1996,hofreps
1996-05-23,,1996,hofreps
1996-05-27,,1996,hofreps
1996-05-28,,1996,hofreps
1996-05-29,,1996,hofreps
1996-06-17,,1996,hofreps
1996-06-18,,1996,hofreps
1996-06-19,,1996,hofreps
1996-06-20,,1996,hofreps
1996-06-24,,1996,hofreps
1996-06-25,,1996,hofreps
1996-06-26,,1996,hofreps
1996-06-27,,1996,hofreps
1996-06-28,,1996,hofreps
1996-08-20,,1996,hofreps
1996-08-21,,1996,hofreps
1996-08-22,,1996,hofreps
1996-09-09,,1996,hofreps
1996-09-10,,1996,hofreps
1996-09-11,,1996,hofreps
1996-09-12,,1996,hofreps
1996-09-16,,1996,hofreps
1996-09-17,,1996,hofreps
1996-09-18,,1996,hofreps
1996-09-19,,1996,hofreps
1996-10-08,,1996,hofreps
1996-10-09,,1996,hofreps
1996-10-10,,1996,hofreps
1996-10-14,,1996,hofreps
1996-10-15,,1996,hofreps
1996-10-16,,1996,hofreps
1996-10-17,,1996,hofreps
1996-10-28,,1996,hofreps
1996-10-29,,1996,hofreps
1996-10-30,,1996,hofreps
1996-10-31,,1996,hofreps
1996-11-04,,1996,hofreps
1996-11-05,,1996,hofreps
1996-11-06,,1996,hofreps
1996-11-07,,1996,hofreps
1996-11-18,,1996,hofreps
1996-11-19,,1996,hofreps
1996-11-21,,1996,hofreps
1996-12-02,,1996,hofreps
1996-12-03,,1996,hofreps
1996-12-04,,1996,hofreps
1996-12-05,,1996,hofreps
1996-12-09,,1996,hofreps
1996-12-10,,1996,hofreps
1996-12-11,,1996,hofreps
1996-12-12,,1996,hofreps
1996-12-13,,1996,hofreps
1997-02-04,,1997,hofreps
1997-02-05,,1997,hofreps
1997-02-06,,1997,hofreps
1997-02-10,,1997,hofreps
1997-02-11,,1997,hofreps
1997-02-12,,1997,hofreps
1997-02-13,,1997,hofreps
1997-02-24,,1997,hofreps
1997-02-25,,1997,hofreps
1997-02-26,,1997,hofreps
1997-02-27,,1997,hofreps
1997-03-03,,1997,hofreps
1997-03-04,,1997,hofreps
1997-03-05,,1997,hofreps
1997-03-06,,1997,hofreps
1997-03-18,,1997,hofreps
1997-03-19,,1997,hofreps
1997-03-20,,1997,hofreps
1997-03-24,,1997,hofreps
1997-03-25,,1997,hofreps
1997-03-26,,1997,hofreps
1997-05-13,,1997,hofreps
1997-05-14,,1997,hofreps
1997-05-15,,1997,hofreps
1997-05-26,,1997,hofreps
1997-05-27,,1997,hofreps
1997-05-28,,1997,hofreps
1997-05-29,,1997,hofreps
1997-06-02,,1997,hofreps
1997-06-03,,1997,hofreps
1997-06-04,,1997,hofreps
1997-06-05,,1997,hofreps
1997-06-16,,1997,hofreps
1997-06-17,,1997,hofreps
1997-06-18,,1997,hofreps
1997-06-19,,1997,hofreps
1997-06-23,,1997,hofreps
1997-06-24,,1997,hofreps
1997-06-25,,1997,hofreps
1997-06-26,,1997,hofreps
1997-06-27,,1997,hofreps
1997-08-25,,1997,hofreps
1997-08-26,,1997,hofreps
1997-08-27,,1997,hofreps
1997-08-28,,1997,hofreps
1997-09-01,,1997,hofreps
1997-09-02,,1997,hofreps
1997-09-03,,1997,hofreps
1997-09-04,,1997,hofreps
1997-09-22,,1997,hofreps
1997-09-23,,1997,hofreps
1997-09-24,,1997,hofreps
1997-09-25,,1997,hofreps
1997-09-29,,1997,hofreps
1997-09-30,,1997,hofreps
1997-10-01,,1997,hofreps
1997-10-02,,1997,hofreps
1997-10-20,,1997,hofreps
1997-10-21,,1997,hofreps
1997-10-22,,1997,hofreps
1997-10-23,,1997,hofreps
1997-10-27,,1997,hofreps
1997-10-28,,1997,hofreps
1997-10-29,,1997,hofreps
1997-10-30,,1997,hofreps
1997-11-17,,1997,hofreps
1997-11-18,,1997,hofreps
1997-11-19,,1997,hofreps
1997-11-20,,1997,hofreps
1997-11-24,,1997,hofreps
1997-11-25,,1997,hofreps
1997-11-26,,1997,hofreps
1997-11-27,,1997,hofreps
1997-12-01,,1997,hofreps
1997-12-02,,1997,hofreps
1997-12-03,,1997,hofreps
1997-12-04,,1997,hofreps
1997-12-05,,1997,hofreps
1997-12-06,,1997,hofreps
1998-03-02,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-03-02/toc_unixml/reps%201998-03-02.xml;fileType=text%2Fxml,1998,hofreps
1998-03-03,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-03-03/toc_unixml/reps%201998-03-03.xml;fileType=text%2Fxml,1998,hofreps
1998-03-04,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-03-04/toc_unixml/reps%201998-03-04.xml;fileType=text%2Fxml,1998,hofreps
1998-03-05,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-03-05/toc_unixml/reps%201998-03-05.xml;fileType=text%2Fxml,1998,hofreps
1998-03-09,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-03-09/toc_unixml/reps%201998-03-09.xml;fileType=text%2Fxml,1998,hofreps
1998-03-10,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-03-10/toc_unixml/reps%201998-03-10.xml;fileType=text%2Fxml,1998,hofreps
1998-03-11,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-03-11/toc_unixml/reps%201998-03-11.xml;fileType=text%2Fxml,1998,hofreps
1998-03-12,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-03-12/toc_unixml/reps%201998-03-12.xml;fileType=text%2Fxml,1998,hofreps
1998-03-23,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-03-23/toc_unixml/reps%201998-03-23.xml;fileType=text%2Fxml,1998,hofreps
1998-03-24,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-03-24/toc_unixml/reps%201998-03-24.xml;fileType=text%2Fxml,1998,hofreps
1998-03-25,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-03-25/toc_unixml/reps%201998-03-25.xml;fileType=text%2Fxml,1998,hofreps
1998-03-26,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-03-26/toc_unixml/reps%201998-03-26.xml;fileType=text%2Fxml,1998,hofreps
1998-03-30,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-03-30/toc_unixml/reps%201998-03-30.xml;fileType=text%2Fxml,1998,hofreps
1998-03-31,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-03-31/toc_unixml/reps%201998-03-31.xml;fileType=text%2Fxml,1998,hofreps
1998-04-01,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-04-01/toc_unixml/reps%201998-04-01.xml;fileType=text%2Fxml,1998,hofreps
1998-04-02,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-04-02/toc_unixml/reps%201998-04-02.xml;fileType=text%2Fxml,1998,hofreps
1998-04-06,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-04-06/toc_unixml/reps%201998-04-06.xml;fileType=text%2Fxml,1998,hofreps
1998-04-07,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-04-07/toc_unixml/reps%201998-04-07.xml;fileType=text%2Fxml,1998,hofreps
1998-04-08,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-04-08/toc_unixml/reps%201998-04-08.xml;fileType=text%2Fxml,1998,hofreps
1998-04-09,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-04-09/toc_unixml/reps%201998-04-09.xml;fileType=text%2Fxml,1998,hofreps
1998-05-12,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-05-12/toc_unixml/reps%201998-05-12.xml;fileType=text%2Fxml,1998,hofreps
1998-05-13,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-05-13/toc_unixml/reps%201998-05-13.xml;fileType=text%2Fxml,1998,hofreps
1998-05-14,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-05-14/toc_unixml/reps%201998-05-14.xml;fileType=text%2Fxml,1998,hofreps
1998-05-25,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-05-25/toc_unixml/reps%201998-05-25.xml;fileType=text%2Fxml,1998,hofreps
1998-05-26,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-05-26/toc_unixml/reps%201998-05-26.xml;fileType=text%2Fxml,1998,hofreps
1998-05-27,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-05-27/toc_unixml/reps%201998-05-27.xml;fileType=text%2Fxml,1998,hofreps
1998-05-28,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-05-28/toc_unixml/reps%201998-05-28.xml;fileType=text%2Fxml,1998,hofreps
1998-06-01,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-06-01/toc_unixml/reps%201998-06-01.xml;fileType=text%2Fxml,1998,hofreps
1998-06-02,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-06-02/toc_unixml/reps%201998-06-02.xml;fileType=text%2Fxml,1998,hofreps
1998-06-03,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-06-03/toc_unixml/reps%201998-06-03.xml;fileType=text%2Fxml,1998,hofreps
1998-06-04,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-06-04/toc_unixml/reps%201998-06-04.xml;fileType=text%2Fxml,1998,hofreps
1998-06-22,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-06-22/toc_unixml/reps%201998-06-22.xml;fileType=text%2Fxml,1998,hofreps
1998-06-23,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-06-23/toc_unixml/reps%201998-06-23.xml;fileType=text%2Fxml,1998,hofreps
1998-06-24,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-06-24/toc_unixml/reps%201998-06-24.xml;fileType=text%2Fxml,1998,hofreps
1998-06-25,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-06-25/toc_unixml/reps%201998-06-25.xml;fileType=text%2Fxml,1998,hofreps
1998-06-29,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-06-29/toc_unixml/reps%201998-06-29.xml;fileType=text%2Fxml,1998,hofreps
1998-06-30,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-06-30/toc_unixml/reps%201998-06-30.xml;fileType=text%2Fxml,1998,hofreps
1998-07-01,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-07-01/toc_unixml/reps%201998-07-01.xml;fileType=text%2Fxml,1998,hofreps
1998-07-02,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-07-02/toc_unixml/reps%201998-07-02.xml;fileType=text%2Fxml,1998,hofreps
1998-07-03,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-07-03/toc_unixml/reps%201998-07-03.xml;fileType=text%2Fxml,1998,hofreps
1998-07-15,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-07-15/toc_unixml/reps%201998-07-15.xml;fileType=text%2Fxml,1998,hofreps
1998-11-10,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-11-10/toc_unixml/reps%201998-11-10.xml;fileType=text%2Fxml,1998,hofreps
1998-11-11,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-11-11/toc_unixml/reps%201998-11-11.xml;fileType=text%2Fxml,1998,hofreps
1998-11-12,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-11-12/toc_unixml/reps%201998-11-12.xml;fileType=text%2Fxml,1998,hofreps
1998-11-23,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-11-23/toc_unixml/reps%201998-11-23.xml;fileType=text%2Fxml,1998,hofreps
1998-11-24,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-11-24/toc_unixml/reps%201998-11-24.xml;fileType=text%2Fxml,1998,hofreps
1998-11-25,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-11-25/toc_unixml/reps%201998-11-25.xml;fileType=text%2Fxml,1998,hofreps
1998-11-26,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-11-26/toc_unixml/reps%201998-11-26.xml;fileType=text%2Fxml,1998,hofreps
1998-11-30,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-11-30/toc_unixml/reps%201998-11-30.xml;fileType=text%2Fxml,1998,hofreps
1998-12-01,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-12-01/toc_unixml/reps%201998-12-01.xml;fileType=text%2Fxml,1998,hofreps
1998-12-02,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-12-02/toc_unixml/reps%201998-12-02.xml;fileType=text%2Fxml,1998,hofreps
1998-12-03,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-12-03/toc_unixml/reps%201998-12-03.xml;fileType=text%2Fxml,1998,hofreps
1998-12-07,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-12-07/toc_unixml/reps%201998-12-07.xml;fileType=text%2Fxml,1998,hofreps
1998-12-08,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-12-08/toc_unixml/reps%201998-12-08.xml;fileType=text%2Fxml,1998,hofreps
1998-12-09,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-12-09/toc_unixml/reps%201998-12-09.xml;fileType=text%2Fxml,1998,hofreps
1998-12-10,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1998-12-10/toc_unixml/reps%201998-12-10.xml;fileType=text%2Fxml,1998,hofreps
1999-02-08,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-02-08/toc_unixml/reps%201999-02-08.xml;fileType=text%2Fxml,1999,hofreps
1999-02-09,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-02-09/toc_unixml/reps%201999-02-09.xml;fileType=text%2Fxml,1999,hofreps
1999-02-10,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-02-10/toc_unixml/reps%201999-02-10.xml;fileType=text%2Fxml,1999,hofreps
1999-02-11,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-02-11/toc_unixml/reps%201999-02-11.xml;fileType=text%2Fxml,1999,hofreps
1999-02-15,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-02-15/toc_unixml/reps%201999-02-15.xml;fileType=text%2Fxml,1999,hofreps
1999-02-16,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-02-16/toc_unixml/reps%201999-02-16.xml;fileType=text%2Fxml,1999,hofreps
1999-02-17,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-02-17/toc_unixml/reps%201999-02-17.xml;fileType=text%2Fxml,1999,hofreps
1999-02-18,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-02-18/toc_unixml/reps%201999-02-18.xml;fileType=text%2Fxml,1999,hofreps
1999-03-08,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-03-08/toc_unixml/reps%201999-03-08.xml;fileType=text%2Fxml,1999,hofreps
1999-03-09,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-03-09/toc_unixml/reps%201999-03-09.xml;fileType=text%2Fxml,1999,hofreps
1999-03-10,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-03-10/toc_unixml/reps%201999-03-10.xml;fileType=text%2Fxml,1999,hofreps
1999-03-11,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-03-11/toc_unixml/reps%201999-03-11.xml;fileType=text%2Fxml,1999,hofreps
1999-03-22,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-03-22/toc_unixml/reps%201999-03-22.xml;fileType=text%2Fxml,1999,hofreps
1999-03-23,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-03-23/toc_unixml/reps%201999-03-23.xml;fileType=text%2Fxml,1999,hofreps
1999-03-24,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-03-24/toc_unixml/reps%201999-03-24.xml;fileType=text%2Fxml,1999,hofreps
1999-03-25,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-03-25/toc_unixml/reps%201999-03-25.xml;fileType=text%2Fxml,1999,hofreps
1999-03-29,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-03-29/toc_unixml/reps%201999-03-29.xml;fileType=text%2Fxml,1999,hofreps
1999-03-30,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-03-30/toc_unixml/reps%201999-03-30.xml;fileType=text%2Fxml,1999,hofreps
1999-03-31,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-03-31/toc_unixml/reps%201999-03-31.xml;fileType=text%2Fxml,1999,hofreps
1999-05-11,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-05-11/toc_unixml/reps%201999-05-11.xml;fileType=text%2Fxml,1999,hofreps
1999-05-12,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-05-12/toc_unixml/reps%201999-05-12.xml;fileType=text%2Fxml,1999,hofreps
1999-05-13,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-05-13/toc_unixml/reps%201999-05-13.xml;fileType=text%2Fxml,1999,hofreps
1999-05-31,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-05-31/toc_unixml/reps%201999-05-31.xml;fileType=text%2Fxml,1999,hofreps
1999-06-01,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-06-01/toc_unixml/reps%201999-06-01.xml;fileType=text%2Fxml,1999,hofreps
1999-06-02,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-06-02/toc_unixml/reps%201999-06-02.xml;fileType=text%2Fxml,1999,hofreps
1999-06-03,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-06-03/toc_unixml/reps%201999-06-03.xml;fileType=text%2Fxml,1999,hofreps
1999-06-07,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-06-07/toc_unixml/reps%201999-06-07.xml;fileType=text%2Fxml,1999,hofreps
1999-06-08,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-06-08/toc_unixml/reps%201999-06-08.xml;fileType=text%2Fxml,1999,hofreps
1999-06-09,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-06-09/toc_unixml/reps%201999-06-09.xml;fileType=text%2Fxml,1999,hofreps
1999-06-10,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-06-10/toc_unixml/reps%201999-06-10.xml;fileType=text%2Fxml,1999,hofreps
1999-06-21,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-06-21/toc_unixml/reps%201999-06-21.xml;fileType=text%2Fxml,1999,hofreps
1999-06-22,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-06-22/toc_unixml/reps%201999-06-22.xml;fileType=text%2Fxml,1999,hofreps
1999-06-23,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-06-23/toc_unixml/reps%201999-06-23.xml;fileType=text%2Fxml,1999,hofreps
1999-06-24,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-06-24/toc_unixml/reps%201999-06-24.xml;fileType=text%2Fxml,1999,hofreps
1999-06-28,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-06-28/toc_unixml/reps%201999-06-28.xml;fileType=text%2Fxml,1999,hofreps
1999-06-29,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-06-29/toc_unixml/reps%201999-06-29.xml;fileType=text%2Fxml,1999,hofreps
1999-06-30,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-06-30/toc_unixml/reps%201999-06-30.xml;fileType=text%2Fxml,1999,hofreps
1999-08-09,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-08-09/toc_unixml/reps%201999-08-09.xml;fileType=text%2Fxml,1999,hofreps
1999-08-10,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-08-10/toc_unixml/reps%201999-08-10.xml;fileType=text%2Fxml,1999,hofreps
1999-08-11,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-08-11/toc_unixml/reps%201999-08-11.xml;fileType=text%2Fxml,1999,hofreps
1999-08-12,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-08-12/toc_unixml/reps%201999-08-12.xml;fileType=text%2Fxml,1999,hofreps
1999-08-23,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-08-23/toc_unixml/reps%201999-08-23.xml;fileType=text%2Fxml,1999,hofreps
1999-08-24,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-08-24/toc_unixml/reps%201999-08-24.xml;fileType=text%2Fxml,1999,hofreps
1999-08-25,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-08-25/toc_unixml/reps%201999-08-25.xml;fileType=text%2Fxml,1999,hofreps
1999-08-26,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-08-26/toc_unixml/reps%201999-08-26.xml;fileType=text%2Fxml,1999,hofreps
1999-08-30,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-08-30/toc_unixml/reps%201999-08-30.xml;fileType=text%2Fxml,1999,hofreps
1999-08-31,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-08-31/toc_unixml/reps%201999-08-31.xml;fileType=text%2Fxml,1999,hofreps
1999-09-01,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-09-01/toc_unixml/reps%201999-09-01.xml;fileType=text%2Fxml,1999,hofreps
1999-09-02,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-09-02/toc_unixml/reps%201999-09-02.xml;fileType=text%2Fxml,1999,hofreps
1999-09-20,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-09-20/toc_unixml/reps%201999-09-20.xml;fileType=text%2Fxml,1999,hofreps
1999-09-21,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-09-21/toc_unixml/reps%201999-09-21.xml;fileType=text%2Fxml,1999,hofreps
1999-09-22,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-09-22/toc_unixml/reps%201999-09-22.xml;fileType=text%2Fxml,1999,hofreps
1999-09-23,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-09-23/toc_unixml/reps%201999-09-23.xml;fileType=text%2Fxml,1999,hofreps
1999-09-27,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-09-27/toc_unixml/reps%201999-09-27.xml;fileType=text%2Fxml,1999,hofreps
1999-09-28,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-09-28/toc_unixml/reps%201999-09-28.xml;fileType=text%2Fxml,1999,hofreps
1999-09-29,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-09-29/toc_unixml/reps%201999-09-29.xml;fileType=text%2Fxml,1999,hofreps
1999-09-30,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-09-30/toc_unixml/reps%201999-09-30.xml;fileType=text%2Fxml,1999,hofreps
1999-10-11,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-10-11/toc_unixml/reps%201999-10-11.xml;fileType=text%2Fxml,1999,hofreps
1999-10-12,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-10-12/toc_unixml/reps%201999-10-12.xml;fileType=text%2Fxml,1999,hofreps
1999-10-13,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-10-13/toc_unixml/reps%201999-10-13.xml;fileType=text%2Fxml,1999,hofreps
1999-10-14,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-10-14/toc_unixml/reps%201999-10-14.xml;fileType=text%2Fxml,1999,hofreps
1999-10-18,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-10-18/toc_unixml/reps%201999-10-18.xml;fileType=text%2Fxml,1999,hofreps
1999-10-19,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-10-19/toc_unixml/reps%201999-10-19.xml;fileType=text%2Fxml,1999,hofreps
1999-10-20,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-10-20/toc_unixml/reps%201999-10-20.xml;fileType=text%2Fxml,1999,hofreps
1999-10-21,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-10-21/toc_unixml/reps%201999-10-21.xml;fileType=text%2Fxml,1999,hofreps
1999-11-22,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-11-22/toc_unixml/reps%201999-11-22.xml;fileType=text%2Fxml,1999,hofreps
1999-11-23,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-11-23/toc_unixml/reps%201999-11-23.xml;fileType=text%2Fxml,1999,hofreps
1999-11-24,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-11-24/toc_unixml/reps%201999-11-24.xml;fileType=text%2Fxml,1999,hofreps
1999-11-25,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansardr/1999-11-25/toc_unixml/reps%201999-11-25.xml;fileType=text%2Fxml,1999,hofreps
